slug,name,publisher,publisher_id,source_url,regions,communities,start_locality,km,ascent_m,ascent_per_km,length_class,bc_fraction,bc_fraction_source,matched_fraction,bc_match_rate,n_ways,gap_km,gap_cause,drift_km,routed_km,rideable_km,unmatched_km,ferry_km,cross_border_km,unpaved_pct,unpaved_pct_source,rugg_dom,rugg_max,rugg_p75,steep_pct,remote_share,comfort_comfy_pct,comfort_onaxis_km,traffic_floor,fastroad,fast_km,fast_rated,source_difficulty,singletrack_pct,tier,tier_surface_term,tier_climb_term,tier_singletrack_term,tier_remoteness_term,tier_decisive_floor,tier_floor_reason,comfort_label,surface_labels,difficulty_sentence,comfort_km_c1,comfort_km_c2,comfort_km_c3,comfort_km_c4,comfort_km_c5,comfort_km_c6,comfort_km_backcountry,comfort_km_forbidden
ok-20,Okanagan Rail Trail - Kelowna,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Thompson Okanagan,Kelowna; West Kelowna; Westside,,32.0,,,Full day,1.0,publisher scope,0.9752,0.9896,45,1.19,none,0.0,0.0,47.92,0.5,0.0,0.0,2,osm,0,0,0,1,0,95,46.4,,,1,TRUE,,,Easy,0,0,0,0,,,Low-traffic riding,Mostly paved,Difficulty: Easy — no major climbing or rough surface.,31.7,12.2,0.5,1.4,0.1,0.5,0.0,0.0
ok-21,Okanagan Rail Trail - North,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Thompson Okanagan,Coldstream; Kelowna; Lake Country; Vernon,,75.0,,,Full day,1.0,publisher scope,0.9789,0.9908,107,3.16,none,0.47,0.0,149.63,1.38,0.0,0.0,0,osm,0,1,1,17,0,61,142.3,,sections,11,TRUE,,,Moderate,0,1,0,0,,,Some traffic sharing,Mostly paved,"Difficulty: Moderate, because of some climbing.",24.7,19.6,43.4,0.2,6.6,4.7,42.9,0.0
ok-22,Predator Ridge & Ellison Park,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Thompson Okanagan,Coldstream; Lake Country; Vernon,,10.0,,,Afternoon,1.0,publisher scope,0.9647,0.9834,37,1.0,none,0.0,0.0,28.24,0.47,0.0,0.0,0,osm,0,2,1,40,0,55,26.4,,,1,TRUE,,,Ambitious,0,2,0,0,,,Some traffic sharing,Mostly paved,"Difficulty: Ambitious, because of lots of climbing.",3.4,5.7,11.2,0.0,0.7,0.0,5.5,0.0
ok-23,Okanagan Lake Views,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Thompson Okanagan,Coldstream; Lake Country; Vernon,,30.0,,,Full day,1.0,publisher scope,0.9574,0.976,69,2.36,none,0.0,0.0,55.29,1.33,0.0,0.0,0,osm,0,0,0,13,0,39,44.7,,,4,TRUE,,,Moderate,0,1,0,0,,,Shares roads with traffic,Mostly paved,"Difficulty: Moderate, because of some climbing.",10.2,4.8,19.3,4.3,3.0,0.8,2.3,0.0
ok-24,Vernon Exploring,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Thompson Okanagan,Coldstream; Vernon,,13.0,,,Afternoon,1.0,publisher scope,0.9351,0.9902,42,1.09,none,0.0,0.0,16.79,0.16,0.0,0.0,0,osm,0,0,0,3,0,69,12.0,,,0,TRUE,,,Easy,0,0,0,0,,,Some traffic sharing,Mostly paved,Difficulty: Easy — no major climbing or rough surface.,5.6,2.7,3.4,0.1,0.2,0.0,0.0,0.0
ok-25,Kalamalka Lake Park,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Thompson Okanagan,Coldstream; Lake Country; Vernon,,17.0,,,Afternoon,1.0,publisher scope,0.957,0.9799,23,0.61,none,0.0,0.0,14.25,0.29,0.0,0.0,53,osm,2,2,2,39,0,74,12.0,,,1,TRUE,,,Ambitious,1,2,0,0,,,Some traffic sharing,Mostly gravel,"Difficulty: Ambitious, because of lots of climbing + some loose surface.",1.8,3.7,2.6,0.0,0.5,0.0,3.3,0.0
ok-26,Swan Lake & Grey Canal,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Thompson Okanagan,Coldstream; Lake Country; Vernon,,27.0,,,Afternoon,1.0,publisher scope,0.9649,0.9894,155,4.31,none,0.0,0.0,122.81,1.3,0.0,0.0,11,osm,2,2,2,48,0,81,114.6,,,6,TRUE,,,Challenging,1,3,0,0,,,Low-traffic riding,Mostly paved,"Difficulty: Challenging, because of punishing climbs + some loose surface.",3.5,27.4,15.5,0.6,5.6,0.2,61.8,0.0
ok-27,Green Valleys,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Thompson Okanagan,Armstrong; Enderby; Salmon Arm,,74.0,,,Full day,1.0,publisher scope,0.9754,0.996,150,4.0,none,0.0,0.0,162.23,0.64,0.0,0.0,4,osm,0,0,0,6,0,24,158.2,,sections,27,TRUE,,,Easy,0,0,0,0,,,Shares roads with traffic,Mostly paved,Difficulty: Easy — no major climbing or rough surface.,2.4,36.1,86.9,5.5,23.2,4.2,0.0,0.0
ok-28,Armstrong-Enderby,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Thompson Okanagan,Armstrong; Enderby,,24.0,,,Afternoon,1.0,publisher scope,0.9723,1.0,18,1.0,none,0.0,0.0,36.0,0.0,0.0,0.0,0,osm,0,0,0,0,0,5,35.0,,mostly,33,TRUE,,,Easy,0,0,0,0,,,Shares roads with traffic,Mostly paved,Difficulty: Easy — no major climbing or rough surface.,0.1,1.8,0.0,0.0,33.1,0.0,0.0,0.0
ok-29,Salmon Arm,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Thompson Okanagan,Salmon Arm,,20.0,,,Afternoon,1.0,publisher scope,0.9247,0.9773,30,0.94,none,0.0,0.0,12.52,0.28,0.0,0.0,6,osm,0,0,0,39,0,38,10.9,,,0,TRUE,,,Ambitious,0,2,0,0,,,Shares roads with traffic,Mostly paved,"Difficulty: Ambitious, because of lots of climbing.",0.4,3.1,6.8,0.0,0.0,0.0,0.6,0.0
ok-3,Golden Mile,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Thompson Okanagan,Inkaneep; Oliver,,18.0,,,Afternoon,1.0,publisher scope,0.9756,0.9961,21,0.4,none,0.0,0.0,16.58,0.06,0.0,0.0,0,osm,0,0,0,17,0,35,15.7,,sections,7,TRUE,,,Moderate,0,1,0,0,,,Shares roads with traffic,Mostly paved,"Difficulty: Moderate, because of some climbing.",0.0,4.1,2.9,0.0,1.8,5.5,1.5,0.0
ok-30,Notch Hill - Tappen,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Thompson Okanagan,Salmon Arm; Scotch Creek; Tappen,,50.0,,,Full day,1.0,publisher scope,0.9743,0.9826,107,3.02,none,0.0,0.0,117.45,2.05,0.0,0.0,19,osm,0,1,0,10,0,39,114.2,,sections,5,TRUE,,,Moderate,0,1,0,0,,,Shares roads with traffic,Mixed surface,"Difficulty: Moderate, because of some climbing.",0.0,43.1,55.5,9.9,0.8,3.8,1.1,0.0
ok-31,North Shuswap - Tsutswecw,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Thompson Okanagan,Chase; Scotch Creek,,84.0,,,Full day,1.0,publisher scope,0.9838,0.9973,60,2.03,none,0.0,0.0,124.75,0.33,0.0,0.0,40,osm,0,2,2,13,0,50,113.1,,mostly,57,TRUE,,,Ambitious,1,1,0,0,,,Some traffic sharing,Mixed surface,"Difficulty: Ambitious, because of some loose surface + some climbing.",0.0,50.9,0.0,0.0,57.0,0.0,5.2,0.0
ok-32,Kettle Valley Rail Trail - Hope to Summerland,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Thompson Okanagan,Hope; Princeton; Summerland; Tulameen,,254.0,,,Weekend or more,1.0,publisher scope,0.9829,0.9919,210,4.27,none,0.05,0.0,249.49,2.02,0.0,0.0,49,osm,0,2,2,17,31,41,222.0,2,sections,71,TRUE,,,Ambitious,1,1,0,0,,,Shares roads with traffic,Mixed surface; Remote stretches,"Difficulty: Ambitious, because of some loose surface + some climbing.",19.1,18.5,58.0,1.7,19.6,51.4,53.7,0.0
ok-33,Columbia & Western Rail Trail,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Kootenay Rockies,Castlegar; Christina Lake; Fife; Grand Forks; Greenwood; Midway,,162.0,,,Weekend or more,1.0,publisher scope,0.9814,0.9941,152,3.18,none,0.0,0.0,171.2,1.02,0.0,0.0,41,osm,0,3,3,10,22,57,166.8,2,sections,51,TRUE,,,Ambitious,2,1,0,0,,,Some traffic sharing,Mixed surface; Chunky gravel; Remote stretches,"Difficulty: Ambitious, because of chunky surface + some climbing.",50.9,32.0,20.7,0.0,0.4,50.2,12.6,0.0
ok-34,Slocan Valley - Nelson-Salmo - Nakusp,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Kootenay Rockies,Nakusp; Nelson; New Denver; Salmo; Slocan,,170.0,,,Weekend or more,1.0,publisher scope,0.9844,0.9939,109,2.57,none,0.0,0.0,165.11,1.0,0.0,0.0,15,osm,0,2,0,8,22,37,158.7,2,mostly,97,TRUE,,,Ambitious,0,0,0,0,traffic,,Shares roads with traffic,Mixed surface; Remote stretches,"Difficulty: Ambitious, because of a lot of riding on busier roads.",23.1,19.4,1.6,0.8,0.0,97.4,16.5,0.0
ok-35,North Star & Chief Isadore,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Kootenay Rockies,Cranbrook; Kimberley,,72.0,,,Full day,1.0,publisher scope,0.9856,0.9965,47,0.97,none,0.0,0.0,67.33,0.24,0.0,0.0,16,osm,0,2,0,1,0,68,66.1,,sections,16,TRUE,,,Easy,0,0,0,0,,,Some traffic sharing,Mixed surface,Difficulty: Easy — no major climbing or rough surface.,38.2,3.9,4.9,0.0,0.0,16.1,3.0,0.0
ok-36,Markin-MacPhail Westside Legacy Trail,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Kootenay Rockies,Fairmont Hot Springs; Invermere; Radium Hot Springs; Windermere,,50.0,,,Full day,1.0,publisher scope,0.9872,0.9946,32,0.6,none,0.0,0.0,47.09,0.26,0.0,0.0,19,osm,0,2,2,19,0,93,46.1,,sections,3,TRUE,,,Ambitious,1,1,0,0,,,Low-traffic riding,Mixed surface,"Difficulty: Ambitious, because of some loose surface + some climbing.",26.1,9.5,0.0,0.0,1.0,2.1,7.4,0.0
ok-4,Hike-Bike Trail & Black Sage Road,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Thompson Okanagan,Inkaneep; Oliver,,40.0,,,Full day,1.0,publisher scope,0.9787,0.9939,20,0.52,none,0.0,0.0,24.27,0.15,0.0,0.0,0,osm,0,2,2,2,0,60,23.8,,sections,5,TRUE,,,Moderate,1,0,0,0,,,Some traffic sharing,Mostly paved,"Difficulty: Moderate, because of some loose surface.",1.9,1.3,4.7,0.0,1.4,3.5,11.0,0.0
ok-5,Similkameen,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Thompson Okanagan,Cawston; Keremeos,,40.0,,,Full day,1.0,publisher scope,0.9742,0.9919,37,0.78,none,0.0,0.0,30.21,0.24,0.0,0.0,0,osm,0,0,0,0,0,26,28.9,,sections,12,TRUE,,,Easy,0,0,0,0,,,Shares roads with traffic,Mostly paved,Difficulty: Easy — no major climbing or rough surface.,0.0,7.6,8.4,0.4,0.0,12.5,0.0,0.0
ok-6,Corkscrew & Grasslands,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Thompson Okanagan,Eagle Bluff; Okanagan Falls; Oliver,,23.0,,,Afternoon,1.0,publisher scope,0.9661,0.9948,50,1.06,none,0.0,0.0,31.39,0.16,0.0,0.0,0,osm,0,0,0,5,0,14,28.8,,,1,TRUE,,,Easy,0,0,0,0,,,Shares roads with traffic,Mostly paved,Difficulty: Easy — no major climbing or rough surface.,0.0,4.1,23.7,0.1,0.0,0.9,0.0,0.0
ok-7,Skaha Lake,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Thompson Okanagan,Kaleden; Okanagan Falls; Penticton,,30.0,,,Full day,1.0,publisher scope,0.9702,0.9864,43,1.04,none,0.0,0.0,34.7,0.47,0.0,0.0,9,osm,0,0,0,12,0,47,33.6,,sections,10,TRUE,,,Moderate,0,1,0,0,,,Some traffic sharing,Mostly paved,"Difficulty: Moderate, because of some climbing.",4.5,10.9,8.2,0.0,6.1,3.4,0.6,0.0
ok-8,Penticton Exploring,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Thompson Okanagan,Penticton,,20.0,,,Afternoon,1.0,publisher scope,0.9477,0.9861,57,1.53,none,0.0,0.0,29.31,0.41,0.0,0.0,1,osm,0,0,0,2,0,79,27.8,,,0,TRUE,,,Easy,0,0,0,0,,,Low-traffic riding,Mostly paved,Difficulty: Easy — no major climbing or rough surface.,17.3,4.7,4.4,1.3,0.0,0.0,0.0,0.0
ok-9,Naramata,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Thompson Okanagan,Naramata; Penticton; Summerland,,37.0,,,Full day,1.0,publisher scope,0.9667,0.9956,45,0.98,none,0.0,0.0,29.51,0.13,0.0,0.0,10,osm,0,2,0,35,0,66,28.5,,sections,9,TRUE,,,Ambitious,0,2,0,0,,,Some traffic sharing,Mostly paved,"Difficulty: Ambitious, because of lots of climbing.",1.5,11.9,1.1,0.0,8.6,0.0,5.4,0.0
okanagan-feast,Okanagan Feast,Bikepack Canada,bikepack-canada,https://www.bikepack.ca/okanagan-feast,Thompson Okanagan,,Kelowna,238.0,4598.0,19.3,Weekend or more,1.0,measured,0.9699,0.9937,297,7.16,none,0.12,0.26,238.02,1.5,0.0,0.0,54,osm,0,3,2,28,0,81,206.9,,,4,TRUE,,,Ambitious,1,2,0,0,,,Low-traffic riding,Mostly gravel; Chunky gravel; Lots of climbing,"Difficulty: Ambitious, because of lots of climbing + some loose surface.",90.2,46.4,28.3,6.6,4.0,0.2,31.2,0.0
pacific-coast,ACA Pacific Coast (BC Only),Adventure Cycling Association,adventure-cycling-association,https://www.adventurecycling.org/routes-and-maps/adventure-cycling-route-network/pacific-coast/,"Vancouver, Coast and Mountains",Burnaby; Delta; Langley; New Westminster; North Vancouver; Richmond; Surrey; Vancouver; West Vancouver; White Rock,,65.0,442.0,6.8,Full day,1.0,measured,0.9318,0.9683,169,4.44,none,0.31,0.0,65.07,2.07,0.0,0.0,5,osm,0,0,0,2,0,40,51.7,,,11,TRUE,,,Moderate,0,1,0,0,,,Shares roads with traffic,Mostly paved; Some climbing,"Difficulty: Moderate, because of some climbing.",15.7,5.1,16.4,3.7,10.8,0.0,0.0,0.3
pacific-spirit-park,Pacific Spirit Park,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Richmond; University Hill; Vancouver,Vancouver,16.0,310.0,19.4,Afternoon,1.0,measured,0.9768,0.9824,37,0.37,none,0.0,0.0,13.91,0.24,0.0,0.0,91,osm,1,2,2,12,0,95,15.2,,,0,TRUE,0,,Ambitious,1,2,0,0,,,Low-traffic riding,Almost all gravel; Lots of climbing,"Difficulty: Ambitious, because of lots of climbing + some loose surface.",7.7,0.0,0.7,0.0,0.0,0.0,6.8,0.0
pitt-river-greenway,Pitt River Greenway,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Coquitlam; Langley; Maple Ridge; Pitt Meadows; Port Coquitlam; Surrey,Pitt Meadows,11.0,23.0,2.1,Afternoon,1.0,measured,0.9609,0.9807,24,0.44,none,0.0,0.0,11.34,0.22,0.0,0.0,88,osm,2,2,1,0,0,100,10.6,,,0,TRUE,0,,Easy,0,0,0,0,,,Low-traffic riding,Almost all gravel; Gentle grades,Difficulty: Easy — no major climbing or rough surface.,9.9,0.6,0.0,0.0,0.0,0.0,0.1,0.2
poco-trail,PoCo Trail,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Coquitlam; New Westminster; Pitt Meadows; Port Coquitlam; Port Moody; Surrey,Port Coquitlam,25.0,29.0,1.2,Afternoon,1.0,measured,0.9718,1.0,41,0.71,none,0.0,0.0,25.34,0.0,0.0,0.0,77,osm,2,2,1,0,0,99,24.4,,,0,TRUE,0,,Easy,0,0,0,0,,,Low-traffic riding,Mostly gravel; Gentle grades,Difficulty: Easy — no major climbing or rough surface.,23.5,0.7,0.0,0.2,0.0,0.0,0.0,0.0
port-renfrew,BT700 Port Renfrew,BT 700 Bikepacking,bt-700-bikepacking,http://www.bt700.ca/biggriz.html,Vancouver Island,Colwood; Esquimalt; Langford; Metchosin; Oak Bay; Port Renfrew; River Jordan; Saanich; Sooke; Victoria; View Royal,Victoria,174.0,3731.0,21.4,Weekend or more,1.0,measured,0.9793,0.9927,182,3.6,none,0.0,0.0,169.35,1.24,2.32,0.0,45,osm,0,2,2,25,38,30,169.0,2,sections,51,TRUE,2,,Challenging,1,3,0,0,,,Shares roads with traffic,Mixed surface; Max climbing; Remote stretches,"Difficulty: Challenging, because of punishing climbs + some loose surface.",43.3,6.9,61.0,6.3,0.1,51.4,0.0,0.0
powell-river-sampler,Powell River Sampler,bikepacking.com,bikepacking-com,https://bikepacking.com/routes/powell-river-sampler/,"Vancouver, Coast and Mountains",Cranberry; Lang Bay; Powell River; Stillwater,Powell River,84.0,2008.0,23.9,Full day,1.0,measured,0.9805,0.9973,75,1.64,none,0.02,0.24,84.32,0.23,0.0,0.0,92,osm,2,3,2,31,0,100,81.4,,,0,TRUE,4,52,Challenging,1,3,1,0,,,Low-traffic riding,Almost all gravel; Lots of singletrack; Chunky gravel; Max climbing,"Difficulty: Challenging, because of punishing climbs + some loose surface.",0.0,31.3,0.4,0.0,0.0,0.0,49.7,0.0
powell-river-sampler-alternate-walt-hut-route,Powell River Sampler (Alternate Walt Hut Route),bikepacking.com,bikepacking-com,https://bikepacking.com/routes/powell-river-sampler/,"Vancouver, Coast and Mountains",Cranberry; Lang Bay; Powell River; Stillwater,Powell River,98.0,2762.0,28.2,Weekend or more,1.0,measured,0.9765,0.9931,101,2.31,none,0.39,0.24,98.31,0.67,0.0,0.0,94,osm,2,3,2,37,0,99,94.7,,,0,TRUE,2,,Challenging,1,3,0,0,,,Low-traffic riding,Almost all gravel; Chunky gravel; Max climbing,"Difficulty: Challenging, because of punishing climbs + some loose surface.",0.0,24.8,1.2,0.0,0.0,0.0,68.7,0.0
powerhouse-mash,Powerhouse Mash,Love Machine,love-machine,https://www.lovemachinecycling.ca/routes/powerhousemash,"Vancouver, Coast and Mountains",,,40.0,578.0,14.4,Full day,1.0,measured,0.9612,0.9828,76,1.54,none,0.0,0.0,38.64,0.66,0.0,0.0,68,osm,2,3,2,13,0,78,32.1,,,0,TRUE,,,Ambitious,1,2,0,0,,,Low-traffic riding,Mostly gravel; Chunky gravel; Lots of climbing,"Difficulty: Ambitious, because of lots of climbing + some loose surface.",14.5,3.4,2.4,4.3,0.0,0.2,7.2,0.0
quay-pier-park,Quay & Pier Park,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Burnaby; Coquitlam; Delta; New Westminster; Richmond; Surrey,New Westminster,2.0,,,Afternoon,1.0,measured,0.9264,1.0,11,0.18,ferry,0.21,0.0,1.98,0.0,0.45,0.0,0,ridewithgps,,,,,,,,,,,FALSE,0,,Easy,0,0,0,0,,,,Mostly paved,Difficulty: Easy — no major climbing or rough surface.,1.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0
queen-elizabeth-park-loop,Queen Elizabeth Park Loop,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",North Vancouver; Richmond; Vancouver; West Vancouver,Vancouver,20.0,92.0,4.6,Afternoon,1.0,measured,0.9097,0.9866,95,1.78,none,0.0,0.0,18.29,0.25,1.43,0.0,3,osm,0,0,0,3,0,100,12.4,,,0,TRUE,0,,Easy,0,0,0,0,,,Low-traffic riding,Mostly paved; Gentle grades,Difficulty: Easy — no major climbing or rough surface.,11.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0
queensborough,Queensborough,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Burnaby; Coquitlam; Delta; New Westminster; Richmond; Surrey; Vancouver,New Westminster,19.0,56.0,2.9,Afternoon,1.0,measured,0.9615,0.9705,39,0.73,none,0.0,0.0,18.72,0.55,0.34,0.0,21,osm,0,2,0,0,0,89,17.6,,,0,TRUE,0,,Easy,0,0,0,0,,,Low-traffic riding,Mixed surface; Gentle grades,Difficulty: Easy — no major climbing or rough surface.,10.3,5.4,0.0,1.9,0.0,0.0,0.0,0.0
ridge-meadows-circle-49,Ridge Meadows Circle,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Coquitlam; Langley; Maple Ridge; Pitt Meadows; Port Coquitlam; Surrey,Maple Ridge,29.0,33.0,1.1,Afternoon,1.0,measured,0.9725,0.9933,48,0.79,none,0.0,0.0,28.75,0.19,0.0,0.0,75,osm,2,2,1,0,0,83,25.9,,,0,TRUE,0,,Easy,0,0,0,0,,,Low-traffic riding,Mostly gravel; Gentle grades,Difficulty: Easy — no major climbing or rough surface.,20.8,0.5,3.3,1.2,0.0,0.0,0.0,0.0
ridgeway-loop,Ridgeway Loop,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Burnaby; New Westminster; North Vancouver; Richmond; Vancouver; West Vancouver,Vancouver,24.0,,,Afternoon,1.0,measured,0.9067,0.9723,112,2.27,none,0.07,0.0,24.22,0.67,0.08,0.0,6,osm,0,0,0,1,0,99,13.5,,,0,TRUE,1,,Moderate,0,0,0,0,publisher,,Low-traffic riding,Mostly paved,"Difficulty: Moderate, because of the route publisher's own rating as a minimum.",12.8,0.4,0.1,0.0,0.0,0.0,0.1,0.0
roller-coaster,Roller Coaster,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Abbotsford; Langley; Maple Ridge; Mission,Abbotsford,47.0,229.0,4.9,Full day,1.0,measured,0.962,0.975,73,1.79,none,0.0,0.0,47.01,1.18,0.0,0.0,15,osm,0,1,0,4,0,32,45.0,,sections,7,TRUE,0,,Easy,0,0,0,0,,,Shares roads with traffic,Mixed surface; Gentle grades,Difficulty: Easy — no major climbing or rough surface.,5.3,7.9,21.9,1.5,3.8,3.4,1.2,0.0
santa-rosa-valleys-and-vistas,Santa Rosa Valleys and Vistas,bikepacking.com,bikepacking-com,https://bikepacking.com/routes/santa-rosa-valleys-and-vistas/,Kootenay Rockies; Thompson Okanagan,Castlegar; Christina Lake; Fife; Rossland; Trail,Castlegar,208.0,4560.0,21.9,Weekend or more,1.0,measured,0.9833,0.995,171,3.47,none,0.01,0.0,208.4,1.04,0.0,0.0,84,osm,3,3,3,30,15,65,184.3,,,2,TRUE,4,16,Challenging,2,3,0,0,,,Some traffic sharing,Mostly gravel; Chunky gravel; Max climbing,"Difficulty: Challenging, because of punishing climbs + chunky surface.",51.8,18.1,62.5,0.0,0.4,1.9,49.6,0.0
santa-rosa-valleys-and-vistas-gravel-bike-friendly-version,Santa Rosa Valleys and Vistas - Gravel Bike Friendly Version,bikepacking.com,bikepacking-com,https://bikepacking.com/routes/santa-rosa-valleys-and-vistas/,Kootenay Rockies; Thompson Okanagan,Castlegar; Christina Lake; Fife; Rossland; Trail,Castlegar,202.0,4192.0,20.8,Weekend or more,1.0,measured,0.9834,0.9898,170,3.35,none,0.01,0.0,201.93,2.06,0.0,0.0,82,osm,3,3,3,31,15,57,190.4,,sections,7,TRUE,2,,Challenging,2,3,0,0,,,Some traffic sharing,Mostly gravel; Chunky gravel; Max climbing,"Difficulty: Challenging, because of punishing climbs + chunky surface.",51.4,10.1,75.1,0.7,4.1,2.9,46.2,0.0
sawpa-cloudburst-mountain-divide,Saw̓pa (Cloudburst Mountain) Divide,bikepacking.com,bikepacking-com,https://bikepacking.com/routes/cloudburst-mountain-divide/,"Vancouver, Coast and Mountains",Squamish; Swift,Squamish,81.0,1451.0,17.9,Full day,1.0,measured,0.6245,0.6279,52,30.25,backcountry,4.08,0.0,80.57,29.98,0.0,0.0,71,osm,3,3,3,41,1,82,49.0,,sections,6,TRUE,2,5,Challenging,2,2,0,0,,,Low-traffic riding,Mostly gravel; Chunky gravel; Lots of climbing,"Difficulty: Challenging, because of chunky surface + lots of climbing.",10.6,17.7,2.5,0.0,1.6,4.6,11.9,0.0
sea-island-exploring,Sea Island Exploring,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Richmond; Vancouver,Richmond,9.0,10.0,1.1,Afternoon,1.0,measured,0.9462,1.0,32,0.46,none,0.0,0.0,8.51,0.0,0.0,0.0,18,osm,0,0,0,0,0,89,7.3,,,0,TRUE,0,,Easy,0,0,0,0,,,Low-traffic riding,Mixed surface; Gentle grades,Difficulty: Easy — no major climbing or rough surface.,3.7,2.3,0.8,0.0,0.0,0.0,0.5,0.0
selkirk-splendor,Selkirk Splendor (BC Only),Adventure Cycling Association,adventure-cycling-association,https://www.adventurecycling.org/guided-tours/self-contained-tours/selkirk-splendor/,Kootenay Rockies,Creston; Kaslo; Mirror Lake; Nelson; New Denver; Salmo; Slocan,Sandpoint,355.0,5532.0,15.6,Expedition,1.0,measured,0.9634,0.9969,200,13.01,none,0.06,0.0,345.96,1.08,9.22,0.0,15,osm,0,2,0,19,1,24,341.3,4,mostly,253,TRUE,,,Challenging,0,2,0,0,traffic,,Shares roads with traffic,Mixed surface; Lots of climbing,"Difficulty: Challenging, because of a lot of riding on busier roads, plus lots of climbing.",47.7,35.3,0.2,4.9,79.7,173.0,0.5,0.0
semiahmoo-trail,Semiahmoo Trail,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Delta; Surrey; White Rock,Surrey,4.0,53.0,13.2,Afternoon,1.0,measured,0.9662,0.9796,7,0.12,none,0.0,0.0,3.57,0.07,0.0,0.0,73,ridewithgps,,,,,,,,,,,FALSE,0,,Ambitious,1,2,0,0,,,,Mostly gravel; Lots of climbing,"Difficulty: Ambitious, because of lots of climbing + some loose surface.",2.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0
